# Bundle file v0.3
44 455
-7.3199662212e-01 -5.4778661308e-01 2.8774235133e+00
202 175 122
4 0 49 -15.0200 35.0000 1 50 -13.8700 38.8800 2 45 -20.7100 34.2900 3 69 -28.0100 36.3000
-3.1729247073e-01 8.2413467255e-02 3.4779901448e+00
0 0 255
0
-4.8399445202e-01 -5.3508066003e-02 3.3565078089e+00
0 0 255
0
-3.3166565470e-01 -1.8148522147e-01 3.5974427633e+00
17 9 0
3 0 55 -145.3900 -64.0400 1 57 -145.1100 -59.6700 2 56 -155.3700 -64.9800
-7.3176155472e-01 -2.7059828332e-01 2.9980473492e+00
144 134 116
21 0 58 -24.3900 -31.9700 1 46 -22.8900 -27.9900 2 41 -29.6500 -32.4500 3 63 -34.9400 -30.7400 4 37 -34.6400 -27.6500 5 38 -36.2200 -23.4600 6 40 -31.1000 -26.5800 7 38 -34.5200 -33.4600 9 20 -32.7400 -33.9800 10 39 -37.2700 -35.2200 12 22 -38.7800 -32.9200 13 32 -32.5100 -33.1300 16 55 -30.7400 -26.4700 17 40 -31.9900 -25.6900 18 56 -34.6500 -32.7500 21 55 -34.2200 -27.1400 23 66 -35.0000 -24.8300 26 34 -32.4700 -37.5400 24 34 -33.4600 -28.1100 27 37 -32.6000 -34.9800 28 42 -33.2900 -33.9500
-7.2292155623e-01 -4.3990316929e-01 2.9452951940e+00
165 140 99
11 0 60 -20.5600 8.8700 1 109 -19.5800 12.9400 2 62 -26.5100 8.4100 3 67 -33.1300 10.7400 4 49 -34.7500 13.1900 5 53 -36.5100 17.1800 6 60 -31.2800 14.0500 7 51 -35.0000 7.3200 8 45 -37.8800 -5.6300 9 45 -35.7700 7.3300 10 53 -39.4900 5.8700
-7.8180351651e-01 -4.3064537159e-01 2.8223430548e+00
173 104 63
18 0 61 1.5600 9.8300 1 110 3.0800 13.5400 2 88 -3.4500 8.9100 3 99 -8.8700 12.0500 6 93 -3.3800 16.6300 8 73 -7.5500 -3.0300 9 83 -4.0100 10.4800 10 90 -6.7200 8.9600 11 88 -6.5800 10.8700 12 76 -8.1900 11.8200 13 85 -1.5700 11.8900 14 96 -0.2200 17.4000 15 156 -4.4000 17.4400 16 102 1.3600 18.1500 17 92 -0.1100 18.9900 19 164 3.9000 19.5800 20 93 5.2600 20.7000 21 93 -5.1000 20.5300
-7.7229027073e-01 -4.3940417208e-01 2.7891500350e+00
47 16 1
3 0 62 3.8800 13.7300 1 61 5.3000 17.6000 2 63 -0.8000 12.8500
-8.2383746814e-01 -4.6854423245e-01 2.8041428502e+00
98 53 31
8 0 63 11.9600 19.4700 1 62 13.9500 22.4500 2 64 7.0700 18.3700 5 96 0.4500 29.4900 9 85 4.8900 21.3800 10 92 2.2100 19.6800 11 91 2.7700 21.0500 13 87 6.8000 22.4900
-7.5523052379e-01 -4.8136289498e-01 2.8469991696e+00
39 5 2
31 0 64 -7.6400 19.4100 1 63 -6.5300 23.3400 2 65 -13.0400 18.6100 3 68 -19.1800 22.0200 4 50 -19.3600 25.0500 5 54 -20.2000 29.8700 6 41 -14.1200 25.8300 7 39 -16.7500 18.7500 8 29 -18.5100 6.1400 11 33 -17.4200 19.8000 16 41 -10.4600 26.5200 20 42 -6.4300 28.8400 23 49 -17.9600 31.4000 25 29 -13.2300 22.8500 26 25 -15.9900 22.7700 22 47 -20.9900 27.8400 24 39 -16.3200 28.7400 27 30 -16.4300 26.8100 28 43 -16.9700 30.1300 29 28 -6.8700 32.3100 30 28 -10.0800 26.6700 31 27 -15.9000 22.9200 32 28 0.5800 26.7000 33 28 7.2000 28.8800 34 30 6.9500 32.2800 35 29 -0.3500 25.5300 37 32 14.4600 21.9500 36 35 13.4100 26.8200 38 47 1.4900 16.9700 39 24 9.7800 11.9500 40 42 17.0000 4.4000
-7.5604792274e-01 -5.0584434473e-01 2.8455552514e+00
186 137 97
34 0 66 -7.8700 24.9900 1 65 -6.7100 29.0000 3 47 -19.1200 27.0000 4 51 -19.7000 30.1200 5 55 -20.5400 34.4200 6 62 -14.7300 31.2600 7 41 -16.9600 24.4600 8 31 -18.8100 11.9600 9 31 -16.0700 25.6300 10 43 -18.4300 24.1700 12 24 -20.2300 26.6700 13 36 -13.8500 26.5600 14 48 -12.6000 31.7000 15 41 -16.4400 31.3000 16 58 -11.0800 32.2200 19 44 -8.9100 32.9600 21 60 -17.9100 33.4500 23 70 -19.4300 36.5500 26 41 -17.2800 28.4900 24 41 -17.9500 34.0400 27 45 -17.9900 32.5500 28 46 -19.4000 35.3600 29 36 -8.5900 38.2000 30 42 -11.7500 32.3700 31 36 -17.2100 29.0200 32 35 -1.4900 32.7000 33 35 5.3100 35.1100 34 32 5.4200 38.5900 35 31 -2.0300 31.8100 37 33 11.9800 27.2800 36 36 10.8600 32.1800 38 23 -1.8700 21.8600 39 25 7.9200 17.7100 40 26 13.9700 9.2700
-7.5583399068e-01 -5.0567397155e-01 2.8456902192e+00
186 137 97
36 0 67 -7.8700 24.9900 1 66 -6.7100 29.0000 2 44 -12.7400 24.1900 3 48 -19.1200 27.0000 4 52 -19.7000 30.1200 5 56 -20.5400 34.4200 6 63 -14.7300 31.2600 7 42 -16.9600 24.4600 8 32 -18.8100 11.9600 9 32 -16.0700 25.6300 10 44 -18.4300 24.1700 11 35 -18.5000 26.0600 12 25 -20.2300 26.6700 13 37 -13.8500 26.5600 14 49 -12.6000 31.7000 15 42 -16.4400 31.3000 16 59 -11.0800 32.2200 19 45 -8.9100 32.9600 21 61 -17.9100 33.4500 23 71 -19.4300 36.5500 26 42 -17.2800 28.4900 24 42 -17.9500 34.0400 27 46 -17.9900 32.5500 28 47 -19.4000 35.3600 29 37 -8.5900 38.2000 30 43 -11.7500 32.3700 31 37 -17.2100 29.0200 32 36 -1.4900 32.7000 33 36 5.3100 35.1100 34 33 5.4200 38.5900 35 32 -2.0300 31.8100 37 34 11.9800 27.2800 36 37 10.8600 32.1800 38 24 -1.8700 21.8600 39 26 7.9200 17.7100 40 27 13.9700 9.2700
-7.8894915494e-01 -5.0961638013e-01 2.7943052909e+00
116 66 37
39 0 68 5.8000 30.7200 1 67 7.1300 34.4800 2 67 0.6400 29.9600 4 53 -5.5200 36.0400 5 57 -6.0700 40.4300 6 64 0.0700 37.2300 7 52 -2.2800 30.2200 8 46 -3.9700 17.7700 9 48 -0.9300 31.6000 10 56 -3.3200 29.9200 11 49 -2.7100 31.3600 12 44 -4.9500 32.2500 13 52 1.3500 32.3000 14 63 2.6500 37.4500 15 60 -1.8800 37.1100 16 60 3.0800 38.1000 17 57 1.1000 39.1400 18 61 -2.1500 33.1700 19 59 4.4700 39.2500 20 58 5.4100 40.6800 21 63 -5.7400 40.1000 23 114 -8.0500 43.5400 25 99 -2.9200 35.9000 26 62 -5.5900 35.8800 22 63 -10.2500 40.1400 24 57 -6.3300 40.9600 27 94 -6.3900 40.3200 28 95 -8.0700 43.4600 29 59 2.7000 46.2700 30 99 -0.6600 40.8400 31 86 -5.9100 37.1400 32 62 10.0100 40.6700 33 87 17.2800 43.5700 34 100 16.7600 46.5900 35 97 8.8600 40.0800 37 145 21.9600 35.4300 36 149 21.4700 40.3300 38 131 7.8200 30.1200 39 122 17.0700 25.6700
-4.0455326447e-01 5.9614657658e-02 3.5917823891e+00
23 4 0
3 0 70 -129.7100 -112.0100 1 70 -129.5900 -107.6200 2 71 -139.6700 -113.4200
-4.0455326447e-01 5.9614657658e-02 3.5917823891e+00
23 4 0
3 0 71 -129.7100 -112.0100 1 71 -129.5900 -107.6200 2 72 -139.6700 -113.4200
-8.9559083303e-01 6.7090063165e-02 4.2636898308e+00
177 149 125
2 0 73 -79.6900 -105.4000 1 73 -79.7500 -101.2400
-8.8032022784e-01 -2.5536258974e-02 4.4918298206e+00
18 5 0
2 0 76 -93.0100 -91.6500 1 78 -93.0800 -87.4000
-4.1308600653e-01 -4.4930067150e-02 3.1330814494e+00
180 161 131
2 0 77 -101.9600 -88.9000 1 81 -101.7200 -84.7000
-4.8270802034e-01 -4.4230024258e-02 3.3653254425e+00
180 161 131
3 0 78 -101.9600 -88.9000 1 82 -101.7200 -84.7000 2 126 -110.0400 -90.9300
-5.0050135666e-01 -6.9595998548e-02 3.2087572032e+00
170 138 94
4 0 79 -87.9200 -83.5000 1 83 -87.5400 -79.2700 3 55 -105.0200 -88.4900 4 107 -109.9300 -89.9900
4.8397280931e-04 -9.6087095138e-02 2.1908335159e+00
171 155 110
2 0 80 -156.6000 -69.4900 1 85 -156.2500 -65.1500
4.8397280931e-04 -9.6087095138e-02 2.1908335159e+00
171 155 110
2 0 81 -156.6000 -69.4900 1 86 -156.2500 -65.1500
-8.8936888255e-02 -1.1546168212e-01 2.5153396851e+00
183 157 118
2 0 82 -147.9100 -67.3000 1 87 -147.6700 -62.9300
-8.8936888255e-02 -1.1546168212e-01 2.5153396851e+00
183 157 118
2 0 83 -147.9100 -67.3000 1 88 -147.6700 -62.9300
-3.5016518780e-01 -2.1237601250e-01 3.6245884133e+00
160 137 112
3 0 84 -143.1400 -57.5700 1 90 -142.6400 -53.7800 2 147 -152.8800 -59.6100
1.3478632441e-01 -7.5916019303e-02 1.4399349889e+00
160 137 112
2 0 85 -143.1400 -57.5700 1 91 -142.6400 -53.7800
-7.8561618450e-01 -1.9924508608e-01 2.8573734114e+00
150 142 129
35 0 86 2.7700 -46.9500 1 93 3.4900 -42.9800 2 81 -2.7300 -47.3500 3 81 -5.2300 -43.9400 4 70 -4.6300 -40.3900 5 76 -5.2600 -35.7600 6 78 0.2300 -38.8500 7 67 -2.5700 -46.1400 9 62 0.5200 -45.4000 10 74 -2.5900 -47.2000 11 69 -2.3400 -45.2200 12 62 -3.2600 -43.6300 14 82 5.9900 -36.9200 15 135 2.4200 -35.6400 18 72 4.9600 -38.9500 20 138 13.2100 -30.5500 23 97 3.7000 -26.4900 25 84 10.0300 -36.6100 26 84 7.7100 -37.4700 22 146 1.7100 -29.4900 24 74 5.8300 -29.9900 27 83 8.0800 -34.3600 28 81 7.3700 -32.3100 29 85 17.9100 -30.7700 30 78 13.8400 -37.5100 31 73 8.2700 -42.4400 32 49 25.3100 -40.4900 33 70 31.1300 -39.8300 34 78 31.7800 -37.0600 35 79 25.6800 -43.4900 37 48 37.5200 -48.8300 36 50 36.2000 -44.0100 38 39 23.3800 -54.5800 39 57 32.1200 -59.4700 40 36 37.2800 -68.9200
-7.8561542269e-01 -1.9917022455e-01 2.8574249010e+00
150 142 129
34 0 87 2.7700 -46.9500 1 94 3.4900 -42.9800 2 82 -2.7300 -47.3500 3 82 -5.2300 -43.9400 4 71 -4.6300 -40.3900 5 77 -5.2600 -35.7600 6 79 0.2300 -38.8500 7 68 -2.5700 -46.1400 9 63 0.5200 -45.4000 10 75 -2.5900 -47.2000 11 70 -2.3400 -45.2200 12 63 -3.2600 -43.6300 14 83 5.9900 -36.9200 15 136 2.4200 -35.6400 18 73 4.9600 -38.9500 20 139 13.2100 -30.5500 23 98 3.7000 -26.4900 25 85 10.0300 -36.6100 26 85 7.7100 -37.4700 22 147 1.7100 -29.4900 27 84 8.0800 -34.3600 28 82 7.3700 -32.3100 29 86 17.9100 -30.7700 30 79 13.8400 -37.5100 31 74 8.2700 -42.4400 32 50 25.3100 -40.4900 33 71 31.1300 -39.8300 34 79 31.7800 -37.0600 35 80 25.6800 -43.4900 37 49 37.5200 -48.8300 36 51 36.2000 -44.0100 38 40 23.3800 -54.5800 39 58 32.1200 -59.4700 40 37 37.2800 -68.9200
-7.1978382217e-01 -2.1061036001e-01 2.9501406283e+00
130 117 111
32 0 88 -20.8100 -45.7600 1 173 -20.3800 -42.3700 2 155 -26.5800 -46.6500 5 74 -30.7900 -36.7800 6 77 -25.0300 -39.8400 7 130 -29.0200 -47.4400 9 61 -26.2700 -47.9800 10 72 -29.8200 -48.8600 11 68 -29.9000 -47.1100 14 56 -21.0900 -39.7800 15 51 -23.9600 -39.4000 16 153 -18.7600 -38.9200 17 47 -20.5000 -37.3500 18 71 -22.0600 -44.4400 20 52 -11.9700 -36.2200 21 53 -20.0200 -36.8100 23 63 -19.8900 -34.2200 25 41 -13.9800 -44.7200 26 32 -15.6000 -46.6400 22 80 -22.4100 -37.8500 24 51 -18.3500 -37.6200 27 74 -15.2100 -45.3000 29 79 -4.1500 -43.3100 30 51 -7.9900 -50.0400 31 66 -14.2100 -55.8000 33 42 8.7800 -54.2800 35 48 4.2500 -59.7800 37 40 17.0300 -65.8600 36 44 15.2000 -60.0200 38 33 3.6800 -71.9700 39 36 12.9300 -76.8000 40 28 18.4500 -86.7500
3.3298642903e-02 -1.4337077344e-01 1.9930127061e+00
83 93 83
2 0 90 -153.6700 -42.1000 1 95 -153.4700 -37.7200
3.3298642903e-02 -1.4337077344e-01 1.9930127061e+00
83 93 83
2 0 91 -153.6700 -42.1000 1 96 -153.4700 -37.7200
-7.4677421946e-01 -2.3616496950e-01 2.9310223132e+00
33 29 18
41 0 93 -13.1700 -39.1200 1 97 -12.4300 -35.2500 2 159 -18.9200 -39.7900 3 88 -22.9400 -37.0700 4 72 -22.5200 -34.0300 5 81 -23.6000 -29.6700 6 82 -17.9900 -32.7800 7 70 -21.3900 -39.9900 8 58 -23.2600 -53.0500 9 68 -19.2300 -39.9700 10 78 -22.6900 -41.3500 11 73 -22.9100 -39.4000 12 66 -23.6900 -38.6900 13 73 -16.7000 -38.3900 14 88 -15.1200 -32.6200 15 82 -18.1600 -32.2700 16 89 -13.5000 -30.8100 17 75 -14.9400 -29.9800 18 78 -16.6700 -36.0500 19 147 -8.4700 -30.4800 20 85 -7.5400 -28.7800 21 148 -16.2200 -29.4400 23 100 -16.5900 -26.3000 25 83 -11.3300 -36.8500 26 83 -13.0400 -38.2100 22 149 -18.9000 -29.4200 24 76 -15.2900 -29.6600 27 82 -13.4700 -35.6000 28 79 -13.8300 -34.1600 29 83 -2.8100 -32.8500 30 75 -7.0900 -39.9200 31 70 -13.0200 -44.9200 32 48 3.6200 -43.2400 33 68 9.5800 -42.7200 34 54 9.8400 -40.2500 35 55 4.3500 -47.7300 37 46 16.6000 -53.2800 36 48 15.2400 -47.8900 38 60 2.7000 -59.5900 39 43 12.2500 -64.3100 40 35 17.3400 -73.9600
-7.4910240475e-01 -3.8672918165e-01 2.9057272015e+00
29 16 6
3 0 95 -12.6200 -3.2800 1 104 -11.5600 0.4800 2 61 -18.2200 -3.7300
-7.5029346588e-01 -4.2338190711e-01 2.8878461363e+00
121 94 67
7 0 96 -10.7500 5.7800 1 106 -9.5800 9.8800 2 86 -16.2700 5.2300 3 66 -22.0800 7.8300 4 48 -22.6200 11.0700 5 52 -23.6500 15.4000 6 59 -17.7200 12.4100
-7.5622401470e-01 -4.2437176469e-01 2.8528891048e+00
47 5 0
14 0 97 -7.1400 6.9800 1 108 -6.0300 11.0400 2 87 -12.4400 6.4300 3 97 -17.5100 9.1000 4 83 -17.4300 12.3600 5 95 -17.9200 16.6600 6 92 -11.9000 13.4700 7 78 -14.7100 6.5000 8 44 -16.2200 -6.2200 9 44 -12.9000 7.3400 10 52 -15.7300 5.7500 11 48 -15.2900 7.6100 12 43 -16.7800 8.4400 14 62 -7.8200 13.6400
-7.6801456499e-01 -5.6608425042e-01 2.8546346167e+00
25 12 1
8 0 99 -5.3300 39.8800 1 113 -4.3500 44.0400 2 91 -10.8600 39.3000 3 102 -17.9300 42.0200 4 54 -18.7800 45.0500 5 97 -20.2600 49.2000 6 158 -14.9300 45.8600 7 81 -17.2700 39.5300
-8.3471537881e-01 -5.9075919293e-01 2.8168947516e+00
184 158 120
13 0 100 14.0900 47.5800 1 115 15.2800 51.5200 2 92 8.4000 46.5800 3 103 0.4200 49.8600 4 85 -1.2000 52.7700 5 98 -2.6000 56.8100 8 75 -2.7400 34.6500 9 87 -0.8500 48.8100 10 94 -3.2900 47.2600 11 156 -3.8800 48.9100 12 142 -6.9300 49.6400 13 89 -1.7500 49.5900 14 166 -1.8200 54.5500
-8.5185420693e-01 -6.1715179166e-01 2.8734611515e+00
198 172 124
3 0 101 9.0500 48.9000 1 116 9.8700 53.0500 2 93 2.9900 48.1600
-1.4031272942e+00 1.5405031432e-01 3.6003526945e+00
93 75 51
2 0 102 40.5200 -115.7300 1 120 41.1000 -111.8300
-7.7940948715e-01 1.1594444663e-01 4.0863930530e+00
27 23 22
2 0 104 -88.1600 -115.1000 1 121 -88.1300 -110.8600
-5.4332007260e-01 4.7961368322e-02 2.9766416469e+00
120 91 78
14 0 108 -59.9700 -108.2700 1 124 -59.3300 -104.1200 2 99 -65.2300 -109.0100 4 91 -62.1700 -106.2900 5 104 -62.1000 -101.8900 6 99 -55.8800 -105.2700 7 83 -59.7500 -113.1800 9 92 -53.3500 -116.3300 11 93 -55.5900 -116.0000 12 80 -53.2700 -115.8500 13 92 -43.0300 -115.9400 14 104 -37.8000 -109.7400 15 99 -36.7700 -108.9200 16 109 -29.6900 -107.3900
-5.8363092077e-01 2.9719155801e-02 2.9050487649e+00
126 75 41
8 0 109 -43.6200 -103.8500 1 74 -43.6200 -99.5400 2 102 -48.9600 -104.4300 5 62 -45.3200 -95.3900 9 106 -36.0000 -109.0700 12 87 -35.0800 -107.5000 13 104 -24.2200 -106.4900 15 112 -18.7500 -98.7600
-5.2731072926e-01 -1.1981941981e-03 3.0031906892e+00
166 110 89
4 0 115 -65.9000 -97.5600 1 130 -65.4000 -93.3400 2 112 -71.5000 -98.3600 3 116 -71.7800 -98.3800
-5.2731072926e-01 -1.1981941981e-03 3.0031906892e+00
166 110 89
4 0 116 -65.9000 -97.5600 1 131 -65.4000 -93.3400 2 113 -71.5000 -98.3600 3 117 -71.7800 -98.3800
-5.3271230225e-01 -1.3552473606e-02 2.9423475266e+00
121 48 1
31 0 121 -58.7200 -92.5300 1 139 -57.8100 -88.2100 2 121 -63.8700 -93.1700 3 123 -63.8800 -92.5400 4 105 -61.2200 -90.1400 5 117 -61.1400 -85.7500 6 70 -54.9700 -88.9200 7 105 -58.3700 -96.6500 8 49 -59.3400 -111.5100 9 53 -52.7200 -99.3700 10 64 -55.7800 -100.8700 11 55 -54.5600 -98.9500 12 52 -51.9700 -98.7500 13 59 -41.8200 -98.7300 14 70 -36.5800 -92.7900 15 67 -36.1900 -92.1300 16 68 -29.3300 -90.6700 17 61 -28.5900 -90.2700 18 63 -26.5900 -97.3500 19 67 -14.6800 -91.2900 20 68 -11.2000 -89.2200 21 74 -15.1100 -89.5600 23 137 -8.1800 -85.8100 25 126 2.3400 -99.1400 26 110 3.8400 -102.1300 22 74 -12.9200 -88.8000 24 64 -5.1600 -90.2700 27 108 6.1500 -100.6000 28 70 9.6700 -100.3900 29 73 24.1600 -100.5600 30 113 22.9600 -108.5700
-5.3443243231e-01 -1.4230584691e-02 2.9439332361e+00
121 48 1
26 0 122 -58.7200 -92.5300 1 140 -57.8100 -88.2100 2 122 -63.8700 -93.1700 3 124 -63.8800 -92.5400 4 106 -61.2200 -90.1400 5 118 -61.1400 -85.7500 6 71 -54.9700 -88.9200 7 106 -58.3700 -96.6500 8 50 -59.3400 -111.5100 9 54 -52.7200 -99.3700 10 65 -55.7800 -100.8700 11 56 -54.5600 -98.9500 12 53 -51.9700 -98.7500 14 71 -36.5800 -92.7900 15 68 -36.1900 -92.1300 16 69 -29.3300 -90.6700 17 62 -28.5900 -90.2700 18 64 -26.5900 -97.3500 19 68 -14.6800 -91.2900 20 69 -11.2000 -89.2200 21 75 -15.1100 -89.5600 23 138 -8.1800 -85.8100 25 127 2.3400 -99.1400 26 111 3.8400 -102.1300 22 75 -12.9200 -88.8000 29 74 24.1600 -100.5600
-6.1891213025e-01 -2.2681439362e-02 2.9026653117e+00
158 95 59
17 0 126 -36.2500 -91.4700 1 77 -35.9600 -87.6300 4 112 -39.6300 -86.9900 6 72 -33.1100 -85.8800 10 122 -34.0400 -96.5400 11 58 -32.8400 -94.4500 12 102 -30.9800 -93.4700 14 74 -17.5200 -86.9700 15 119 -17.9400 -85.2700 18 110 -10.2600 -89.6100 19 125 0.4500 -83.0800 20 123 2.9900 -80.9400 21 133 -1.7400 -80.3900 25 140 11.3900 -88.5400 26 74 11.7100 -90.7700 22 126 -1.3800 -79.3900 24 121 5.0500 -80.3100
-7.9818266577e-01 -1.6992878266e-02 2.8159992749e+00
12 11 11
5 0 128 11.8000 -90.3300 1 145 12.2500 -86.3700 4 123 8.0400 -81.7000 6 128 14.0300 -79.8300 9 134 16.3600 -86.4600
-5.2283064226e-01 -6.2229703902e-02 4.7178132483e+00
29 6 0
2 0 129 -152.5600 -89.7400 1 79 -152.6200 -85.0800
-5.2283064226e-01 -6.2229703902e-02 4.7178132483e+00
29 6 0
2 0 130 -152.5600 -89.7400 1 80 -152.6200 -85.0800
-2.2329629873e+00 -2.4980434967e-03 6.0093166290e+00
14 12 14
2 0 131 -13.0800 -88.6800 1 148 -12.9500 -84.5400
-6.0675208745e-01 -6.5190201594e-02 3.0310357205e+00
49 8 1
13 0 137 -51.2800 -82.3800 1 155 -50.7400 -78.1100 2 134 -57.0800 -83.0800 3 135 -59.3700 -82.4000 4 124 -58.3800 -80.0200 5 124 -59.5000 -75.5600 6 129 -53.9500 -78.9000 7 121 -58.1300 -86.4900 8 52 -59.7800 -100.9300 9 56 -54.6300 -88.9300 11 61 -58.2700 -88.7100 12 57 -57.7500 -88.7800 13 64 -49.4900 -89.0700
3.5911555943e-03 -8.1153109860e-02 1.7966660124e+00
164 132 91
2 0 144 -112.7100 -66.8400 1 163 -112.1800 -62.8200
2.4808442484e-01 -4.2332979778e-02 9.2065699881e-01
161 129 83
2 0 146 -117.7600 -63.2300 1 159 -112.7800 -76.0500
1.1711154185e-01 -8.6042589869e-02 1.5570949576e+00
144 140 118
2 0 152 -149.7200 -55.6400 1 92 -149.6400 -51.5700
-2.0601088031e-01 -2.0326424321e-01 3.1495100033e+00
13 12 3
2 0 153 -152.3800 -53.3300 1 168 -152.2000 -48.8300
-6.3090814269e-01 -2.0145251615e-01 3.1173187340e+00
64 61 58
5 0 155 -54.7000 -50.9700 1 169 -54.2700 -46.9300 3 147 -67.4600 -51.3500 4 68 -69.1500 -49.4100 5 126 -71.9300 -45.6900
-7.3846128883e-01 -1.9329256268e-01 2.9047190198e+00
29 24 21
13 0 158 -12.4300 -48.9400 1 171 -11.9200 -44.8700 2 80 -17.9000 -49.6300 3 80 -20.9300 -46.9400 4 137 -20.4100 -43.5000 5 73 -20.6800 -39.1500 6 76 -14.6800 -42.3300 7 66 -18.0800 -49.5300 8 40 -19.3500 -62.9800 9 60 -15.2000 -49.5800 10 47 -18.2200 -51.3000 11 67 -18.7000 -49.0300 15 76 -11.5400 -41.0900
1.2767134623e-01 -8.7844501285e-02 1.4570446768e+00
156 121 83
2 0 161 -140.0200 -47.4000 1 172 -139.7500 -43.4700
-8.1185510824e-01 -2.0713410797e-01 2.8420899408e+00
104 97 94
19 0 162 10.2600 -43.5500 1 174 11.1500 -39.8000 3 151 1.6700 -40.2700 7 132 4.7500 -42.3000 9 145 7.5200 -41.4400 13 135 11.0000 -39.0500 16 159 13.6000 -30.0100 26 135 11.8700 -32.0700 28 155 10.5400 -27.1300 29 164 20.6500 -25.0800 30 158 16.4600 -31.7000 31 133 10.3000 -36.2200 32 136 27.2000 -33.9900 33 125 33.7400 -33.3300 37 73 38.1000 -42.2000 36 71 36.5300 -37.2500 38 104 23.9600 -47.6100 39 94 32.4800 -52.4700 40 58 37.2300 -62.0200
-7.6853961892e-01 -2.2918456427e-01 2.8889541809e+00
32 21 15
19 0 165 -4.7100 -40.5000 1 175 -3.8600 -36.5200 2 156 -10.2400 -40.9500 3 84 -13.4300 -37.6000 4 143 -13.4900 -34.4900 5 133 -14.5700 -30.1600 6 80 -8.1800 -33.1200 7 135 -11.5100 -40.3700 8 105 -13.0900 -53.4700 9 66 -8.4300 -39.6400 10 48 -11.5800 -41.0400 11 71 -11.7600 -39.3500 12 37 -12.4400 -37.8800 13 46 -5.3700 -37.3700 14 90 -4.0700 -31.8600 18 53 -5.2700 -33.9300 19 51 2.8900 -28.1000 25 62 -0.5600 -33.1300 26 57 -2.3600 -34.1100
-7.6852020548e-01 -2.3025944900e-01 2.8890018947e+00
32 21 15
30 0 166 -4.7100 -40.5000 1 176 -3.8600 -36.5200 2 157 -10.2400 -40.9500 3 85 -13.4300 -37.6000 4 144 -13.4900 -34.4900 5 134 -14.5700 -30.1600 6 81 -8.1800 -33.1200 7 136 -11.5100 -40.3700 8 106 -13.0900 -53.4700 9 67 -8.4300 -39.6400 10 49 -11.5800 -41.0400 11 72 -11.7600 -39.3500 12 38 -12.4400 -37.8800 13 47 -5.3700 -37.3700 14 91 -4.0700 -31.8600 16 90 -2.1200 -29.3400 17 76 -3.5800 -28.2200 18 54 -5.2700 -33.9300 19 52 2.8900 -28.1000 20 53 3.7700 -26.3400 21 85 -5.1900 -26.2100 23 102 -6.1500 -22.8500 25 63 -0.5600 -33.1300 26 58 -2.3600 -34.1100 22 85 -8.1300 -25.9400 24 78 -4.7100 -26.4100 27 133 -2.6900 -32.0300 28 58 -3.1600 -29.8400 29 52 7.5000 -28.3000 32 72 14.1200 -38.8300
-7.0797566763e-01 -2.3814411166e-01 3.0042279133e+00
35 24 19
14 0 167 -29.0800 -40.0700 1 178 -28.1100 -36.0500 2 158 -35.2800 -40.4300 3 83 -39.0600 -39.1500 4 142 -39.6700 -35.7300 5 78 -40.7300 -31.8300 7 134 -39.4000 -42.0300 9 144 -37.4500 -42.5300 10 138 -41.9300 -43.7700 11 136 -42.3600 -41.9900 12 118 -42.9100 -41.4200 13 69 -35.9100 -42.1300 14 84 -34.9400 -36.4700 16 82 -32.2000 -35.0200
-7.3305747143e-01 -2.3873031000e-01 2.9543911834e+00
51 42 27
25 0 168 -18.8500 -39.2200 1 180 -18.4100 -35.2500 3 86 -28.9200 -37.5300 4 145 -28.4600 -34.5100 5 79 -29.8400 -30.2000 6 83 -24.0800 -33.2400 9 64 -25.7000 -40.6000 10 76 -29.0500 -41.9500 15 79 -24.4800 -33.5100 16 86 -19.7300 -32.0400 19 83 -14.8800 -32.1100 20 140 -13.3600 -30.5800 21 145 -21.9700 -31.4100 25 152 -16.6300 -39.1800 26 81 -18.5400 -40.4100 27 130 -18.9600 -37.9100 28 143 -19.4700 -36.7000 29 151 -8.8200 -35.6300 30 148 -12.4500 -42.3600 31 118 -18.7500 -47.6200 32 120 -2.1100 -46.3000 35 77 -1.3700 -51.4000 36 69 9.5100 -51.6800 38 57 -2.0400 -63.2200 40 82 12.4100 -77.7600
-7.3101692116e-01 -2.3746607336e-01 2.9536767584e+00
51 42 27
24 0 169 -18.8500 -39.2200 1 181 -18.4100 -35.2500 2 160 -25.1300 -39.9100 3 87 -28.9200 -37.5300 4 146 -28.4600 -34.5100 5 80 -29.8400 -30.2000 6 84 -24.0800 -33.2400 7 69 -27.8000 -40.5900 8 57 -29.8300 -53.9000 9 65 -25.7000 -40.6000 10 77 -29.0500 -41.9500 11 137 -29.3300 -40.4800 12 119 -30.5300 -39.4800 13 133 -23.8100 -39.6200 14 85 -21.3400 -33.9400 15 80 -24.4800 -33.5100 16 87 -19.7300 -32.0400 17 73 -21.0900 -31.3200 18 76 -23.0200 -37.9000 19 84 -14.8800 -32.1100 20 141 -13.3600 -30.5800 21 146 -21.9700 -31.4100 25 153 -16.6300 -39.1800 22 144 -24.4200 -31.5600
-7.1671667922e-01 -2.4530234669e-01 2.9921428879e+00
148 139 122
